Toronto C04,190,"$1,179,000",13.34%,196,"$1,371,500",12.89%,200,"$954,200",15.11%,168,"$626,900 8.82%",158,"$376,100",,12.76%
Toronto C06,203,"$809,800",13.53%,211,"$902,700",13.08%,183,"$684,000",12.61%,-,- -,192,"$424,100",,12.82%
Toronto C07,191,"$655,000",11.46%,232,"$1,059,800",16.62%,184,"$658,100",10.37%,163,"$477,300 12.22%",159,"$374,300",,5.79%
Toronto C08,179,"$461,900",0.22%,154,"$478,300",-4.47%,192,"$801,000",-2.73%,174,"$526,200 -5.60%",180,"$397,000",,1.24%
Toronto C09,141,"$1,045,600",7.15%,126,"$1,582,800",-0.94%,147,"$1,194,600",0.41%,166,"$856,800 -0.30%",153,"$506,900",,16.70%
Toronto C10,206,"$804,700",9.04%,206,"$1,265,400",17.76%,212,"$1,049,000",18.59%,242,"$554,000 7.43%",198,"$473,400",,0.71%
Toronto C11,188,"$671,800",8.44%,183,"$1,225,100",5.48%,207,"$916,000",5.95%,126,"$200,600 11.82%",193,"$274,600",,11.63%
Toronto C12,176,"$1,504,000",7.54%,170,"$1,829,200",10.81%,200,"$858,000",14.95%,198,"$670,700 9.76%",179,"$562,400",,-3.82%
Toronto C13,181,"$667,400",7.36%,202,"$1,080,700",11.01%,186,"$598,100",10.75%,180,"$513,100 9.88%",153,"$302,900",,0.39%
Toronto C14,184,"$626,600",4.00%,234,"$1,267,900",8.70%,200,"$976,200",3.30%,227,"$768,400 5.82%",161,"$405,100",,1.51%
Toronto C15,188,"$629,500",6.32%,226,"$1,059,400",9.60%,207,"$674,900",8.99%,201,"$494,200 8.90%",147,"$344,300",,1.80%
Toronto E01,223,"$693,100",8.04%,226,"$764,700",11.03%,236,"$744,200",9.46%,201,"$406,000 -1.62%",200,"$473,200",,5.78%
Toronto E02,205,"$764,600",6.99%,188,"$827,100",7.50%,215,"$717,100",6.45%,200,"$639,200 2.57%",212,"$581,800",,13.65%
Toronto E03,205,"$632,700",15.59%,213,"$715,200",17.30%,199,"$647,400",11.69%,-,- -,162,"$241,700",,16.76%
Toronto E04,193,"$484,500",8.73%,199,"$588,800",9.98%,186,"$451,800",5.74%,191,"$413,000 8.21%",187,"$283,600",,5.11%
Toronto E05,189,"$505,700",11.10%,212,"$748,200",10.54%,204,"$562,400",9.49%,196,"$425,900 14.43%",160,"$313,800",,10.67%
Toronto E06,206,"$581,700",12.20%,207,"$591,000",12.03%,210,"$499,900",10.64%,197,"$486,900 11.18%",189,"$417,000",,8.93%
Toronto E07,201,"$495,700",10.38%,230,"$751,800",12.60%,216,"$563,800",11.94%,202,"$438,300 12.14%",172,"$294,500",,7.50%
Toronto E08,190,"$467,200",13.62%,206,"$641,800",15.18%,178,"$455,900",8.30%,190,"$388,500 11.29%",150,"$239,800",,4.52%
