Toronto C04,245.8,"$1,516,900",-0.45%,244.9,"$1,725,400",-1.69%,251.1,"$1,175,600",2.07%,0.0,$0 -100.00%,241.5,,"$558,600",3.29%
Toronto C06,283.8,"$1,105,200",3.24%,257.2,"$1,098,600",-2.58%,215.5,"$797,200",4.76%,249.6,"$669,400 1.38%",310.1,,"$685,800",7.56%
Toronto C07,263.2,"$910,600",2.53%,285.8,"$1,307,400",-3.45%,201.1,"$719,600",-4.51%,250.2,"$705,200 3.60%",254.8,,"$622,200",6.88%
Toronto C08,289.2,"$756,300",9.75%,283.5,"$1,654,000",0.93%,279.1,"$1,331,400",0.65%,285.0,"$737,000 6.70%",289.8,,"$626,500",10.48%
Toronto C09,193.8,"$1,371,800",2.27%,142.5,"$1,790,000",2.67%,156.7,"$1,275,100",2.62%,295.8,"$1,620,100 5.42%",221.5,,"$733,800",0.54%
Toronto C10,287.9,"$1,124,000",8.89%,258.2,"$1,594,100",4.96%,240.3,"$1,187,100",2.26%,277.6,"$810,300 5.07%",303.3,,"$724,300",10.01%
Toronto C11,272.7,"$965,000",1.94%,211.3,"$1,439,400",0.96%,246.4,"$1,091,000",2.67%,221.0,"$382,800 -4.78%",319.1,,"$463,300",2.28%
Toronto C12,220.8,"$1,883,800",1.24%,203.6,"$2,182,100",1.85%,256.8,"$1,074,900",-0.08%,199.3,"$797,400 -5.23%",280.1,,"$878,200",3.63%
Toronto C13,254.2,"$920,400",4.39%,244.8,"$1,305,500",0.37%,219.7,"$701,000",-0.50%,235.8,"$681,700 -1.91%",264.4,,"$532,400",8.85%
Toronto C14,273.6,"$894,600",4.47%,264.3,"$1,429,800",-6.87%,213.4,"$1,039,100",-8.65%,299.9,"$807,600 -5.72%",273.2,,"$688,000",8.80%
Toronto C15,248.1,"$805,200",0.85%,277.8,"$1,304,400",-3.68%,227.5,"$739,600",-5.17%,271.6,"$650,100 -3.45%",236.7,,"$550,400",5.95%
Toronto E01,348.1,"$1,087,100",5.10%,335.3,"$1,183,100",3.74%,347.9,"$1,097,400",3.42%,395.5,"$723,400 6.86%",339.7,,"$805,800",9.26%
Toronto E02,297.2,"$1,112,900",3.99%,256.6,"$1,169,100",3.26%,314.1,"$1,051,800",4.70%,322.3,"$928,300 4.98%",284.1,,"$776,700",4.53%
Toronto E03,272.0,"$836,800",2.80%,276.0,"$930,500",2.18%,257.4,"$842,900",1.54%,-,- -,274.2,,"$400,500",7.40%
Toronto E04,272.9,"$674,000",4.64%,254.1,"$749,100",4.31%,266.1,"$641,200",5.09%,260.6,"$564,900 4.57%",312.1,,"$478,900",4.98%
Toronto E05,251.2,"$659,100",1.58%,257.1,"$905,400",-0.12%,246.8,"$680,100",-1.36%,254.9,"$554,300 0.95%",244.4,,"$480,000",4.49%
Toronto E06,274.3,"$764,900",3.43%,271.1,"$774,300",2.22%,271.7,"$646,300",2.41%,0.0,$0 -100.00%,283.5,,"$599,500",8.66%
