Toronto C04,233.4,"$1,437,400",20.06%,241.2,"$1,693,900",19.52%,238.3,"$1,115,600",15.23%,208.0,"$777,100 23.22%",194.7,"$450,300",,23.93%
Toronto C06,256.0,"$1,008,300",27.36%,284.2,"$1,213,900",30.19%,209.7,"$775,700",12.62%,-,- -,225.3,"$498,300",,22.58%
Toronto C07,236.0,"$819,000",23.24%,314.7,"$1,439,600",32.34%,230.1,"$823,400",23.11%,196.2,"$577,100 23.09%",187.2,"$457,200",,17.88%
Toronto C08,220.7,"$579,900",19.43%,259.1,"$1,511,700",17.93%,259.9,"$1,239,800",16.60%,225.0,"$641,200 21.62%",217.0,"$469,100",,20.16%
Toronto C09,151.2,"$1,068,000",5.51%,135.0,"$1,695,800",3.13%,145.3,"$1,182,400",-1.89%,177.2,"$914,700 10.75%",162.3,"$537,800",,5.73%
Toronto C10,234.0,"$907,600",14.54%,250.2,"$1,544,700",20.06%,243.6,"$1,203,400",18.54%,227.5,"$593,500 7.16%",227.4,"$543,100",,12.19%
Toronto C11,217.4,"$770,000",14.97%,202.0,"$1,376,000",9.43%,225.2,"$997,200",6.88%,148.8,"$237,300 26.32%",231.9,"$336,700",,19.78%
Toronto C12,222.7,"$1,888,700",25.18%,210.9,"$2,260,300",23.91%,285.6,"$1,195,500",33.15%,281.3,"$984,500 42.21%",213.0,"$667,800",,13.66%
Toronto C13,235.4,"$852,700",27.66%,283.4,"$1,511,400",38.11%,256.0,"$816,900",32.99%,251.0,"$727,700 34.73%",184.3,"$371,100",,14.97%
Toronto C14,235.8,"$784,800",25.83%,322.3,"$1,743,600",36.16%,266.8,"$1,299,200",28.45%,254.5,"$860,000 12.07%",204.0,"$513,700",,24.01%
Toronto C15,230.8,"$753,100",22.05%,326.5,"$1,533,000",36.84%,278.3,"$904,800",29.93%,248.3,"$612,400 24.71%",168.0,"$390,700",,12.75%
Toronto E01,283.2,"$886,400",18.69%,295.0,"$1,039,100",19.10%,303.0,"$955,800",21.20%,234.2,"$473,600 11.15%",230.7,"$547,200",,15.29%
