Toronto C04,184,"$1,142,500",7.84%,192,"$1,342,900",9.46%,187,"$895,400",10.50%,165,"$616,100 6.66%",147,,"$350,400",-2.71%
Toronto C06,194,"$772,300",8.40%,203,"$868,500",12.10%,178,"$665,700",10.96%,0,$0 -100.00%,182,,"$401,800",1.85%
Toronto C07,181,"$620,300",7.50%,217,"$992,500",12.92%,177,"$630,900",6.84%,155,"$455,000 8.85%",153,,"$360,400",1.32%
Toronto C08,179,"$459,600",0.85%,159,"$494,800",0.19%,191,"$796,800",2.85%,181,"$548,000 -4.99%",178,,"$393,500",1.08%
Toronto C09,135,"$1,001,000",-2.11%,129,"$1,614,200",0.16%,150,"$1,219,800",0.74%,164,"$845,500 -11.03%",138,,"$455,600",-3.03%
Toronto C10,203,"$792,300",5.40%,198,"$1,212,600",7.22%,203,"$1,000,100",9.52%,232,"$531,300 -5.08%",200,,"$478,000",2.26%
Toronto C11,182,"$653,600",9.03%,181,"$1,211,700",4.51%,204,"$904,100",2.15%,117,"$186,100 1.57%",185,,"$263,600",14.53%
Toronto C12,169,"$1,448,300",4.45%,163,"$1,752,900",6.25%,189,"$810,800",10.60%,188,"$637,500 6.51%",178,,"$560,500",-1.49%
Toronto C13,178,"$656,700",9.00%,197,"$1,055,000",8.90%,181,"$580,700",9.30%,180,"$511,700 4.54%",154,,"$304,700",7.62%
Toronto C14,184,"$626,300",4.36%,227,"$1,233,700",11.04%,197,"$960,600",2.55%,215,"$726,800 0.56%",165,,"$413,900",1.04%
Toronto C15,189,"$631,900",11.50%,223,"$1,045,300",14.48%,203,"$662,200",12.69%,201,"$494,500 11.50%",151,,"$351,700",8.04%
Toronto E01,217,"$674,700",5.54%,218,"$735,300",7.61%,228,"$719,600",6.29%,206,"$416,000 -6.88%",196,,"$464,200",4.43%
Toronto E02,203,"$755,700",6.74%,186,"$818,700",6.23%,215,"$718,500",8.59%,203,"$649,500 2.58%",204,,"$557,700",12.49%
Toronto E03,192,"$591,700",12.80%,198,"$664,200",14.34%,191,"$622,000",11.96%,-,- -,150,,"$223,900",8.32%
Toronto E04,188,"$472,000",8.05%,194,"$572,200",7.07%,183,"$445,000",4.62%,184,"$397,200 8.56%",187,,"$283,700",11.16%
Toronto E05,184,"$491,300",8.89%,208,"$734,400",8.90%,205,"$565,700",9.02%,195,"$423,900 14.91%",149,,"$291,800",4.95%
Toronto E06,200,"$563,300",9.20%,200,"$571,300",8.41%,200,"$476,300",5.54%,188,"$464,200 8.81%",189,,"$415,600",15.64%
