Toronto C04,245.6,"$1,515,700",2.04%,248.4,"$1,750,100",1.89%,247.8,"$1,160,100",-1.24%,-,- -100.00%,230.5,"$533,100",,4.77%
Toronto C06,268.1,"$1,044,000",0.00%,258.0,"$1,102,000",-8.54%,206.0,"$762,100",-2.42%,245.4,"$658,200 6.46%",280.6,"$620,600",,9.57%
Toronto C07,255.1,"$882,500",-1.24%,290.7,"$1,329,800",-8.53%,209.3,"$748,900",-9.12%,242.3,"$682,900 5.67%",238.4,"$582,200",,5.86%
Toronto C08,270.5,"$707,400",13.75%,286.4,"$1,671,000",12.67%,284.5,"$1,357,200",12.99%,277.1,"$716,600 12.46%",269.1,"$581,700",,13.83%
Toronto C09,190.6,"$1,349,100",18.83%,137.5,"$1,727,200",4.48%,153.5,"$1,249,100",7.87%,301.4,"$1,650,800 15.35%",218.4,"$723,600",,22.83%
Toronto C10,270.0,"$1,054,100",6.89%,246.7,"$1,523,100",-1.08%,235.2,"$1,161,900",-1.96%,280.1,"$817,600 15.13%",282.5,"$674,600",,10.01%
Toronto C11,269.5,"$953,700",11.09%,210.0,"$1,430,500",5.79%,239.2,"$1,059,200",8.93%,231.1,"$400,300 10.52%",315.0,"$457,400",,12.62%
Toronto C12,220.3,"$1,879,500",2.04%,201.2,"$2,156,400",-0.59%,257.5,"$1,077,800",-4.10%,210.0,"$840,200 -1.45%",278.3,"$872,600",,9.39%
Toronto C13,245.1,"$887,500",3.07%,248.4,"$1,324,700",-5.48%,224.8,"$717,300",-3.48%,244.1,"$705,700 2.95%",242.7,"$488,700",,13.04%
Toronto C14,266.5,"$871,400",2.70%,279.3,"$1,511,000",-10.68%,231.2,"$1,125,800",-11.04%,312.6,"$841,800 2.32%",259.1,"$652,500",,8.87%
Toronto C15,243.3,"$789,600",-1.97%,287.9,"$1,351,800",-8.37%,242.1,"$787,100",-8.57%,275.4,"$659,200 -2.55%",220.6,"$513,000",,6.36%
Toronto E01,334.1,"$1,043,400",11.85%,326.8,"$1,153,100",9.63%,337.7,"$1,065,300",10.65%,381.9,"$698,500 7.31%",314.9,"$746,900",,20.98%
Toronto E02,285.2,"$1,068,000",9.61%,246.8,"$1,124,500",8.96%,301.8,"$1,010,700",10.39%,312.5,"$900,100 5.36%",268.0,"$732,700",,12.46%
Toronto E03,261.0,"$802,900",8.93%,267.2,"$900,800",7.01%,247.0,"$808,900",8.71%,-,- -,254.4,"$371,600",,22.19%
Toronto E04,261.7,"$646,400",7.92%,241.8,"$712,900",1.09%,249.3,"$600,700",0.20%,254.6,"$551,900 4.39%",303.1,"$465,100",,21.39%
Toronto E05,242.8,"$637,100",-2.25%,252.8,"$890,300",-2.66%,246.1,"$678,100",-3.07%,249.9,"$543,500 -4.11%",228.4,"$448,600",,0.31%
Toronto E06,260.1,"$725,300",2.64%,259.6,"$741,400",0.89%,258.3,"$614,400",-4.51%,-,- -100.00%,259.9,"$549,600",,18.84%
Toronto E07,262.1,"$642,500",-0.38%,266.7,"$874,200",-5.26%,254.6,"$665,700",-8.29%,264.2,"$572,300 -0.83%",259.5,"$444,400",,5.88%
Toronto E08,264.8,"$639,000",5.29%,248.6,"$774,900",1.18%,222.7,"$577,300",-3.59%,271.0,"$553,100 6.99%",292.9,"$467,300",,12.14%
Toronto E09,247.6,"$592,000",3.64%,240.5,"$682,900",-0.95%,230.6,"$564,000",-0.35%,278.9,"$518,300 0.29%",251.0,"$470,800",,8.85%
Toronto E10,261.7,"$733,500",0.19%,250.7,"$803,300",-0.59%,248.8,"$645,100",0.61%,302.8,"$528,600 -1.50%",256.8,"$414,000",,6.25%
Toronto E11,259.3,"$567,200",1.05%,266.6,"$741,500",1.99%,260.2,"$589,300",2.72%,200.3,"$393,100 -0.84%",293.0,"$437,300",,-0.54%
