Toronto C04,255.0,"$1,570,400",28.08%,264.4,"$1,856,900",26.75%,271.7,"$1,272,000",28.83%,232.2,"$867,500 37.89%",208.5,,"$482,200",36.27%
Toronto C06,284.1,"$1,119,000",33.07%,312.2,"$1,333,500",35.15%,230.8,"$853,800",19.40%,-,- -,253.1,,"$559,800",29.07%
Toronto C07,262.9,"$912,400",32.18%,346.2,"$1,583,700",36.51%,249.5,"$892,800",26.78%,204.5,"$601,500 20.86%",214.4,,"$523,600",33.17%
Toronto C08,245.0,"$643,800",27.67%,283.2,"$1,652,300",21.18%,282.8,"$1,349,100",17.34%,245.8,"$700,500 24.02%",241.8,,"$522,700",29.72%
Toronto C09,165.7,"$1,170,500",16.85%,149.6,"$1,879,200",14.81%,163.6,"$1,331,300",11.14%,179.4,"$926,000 2.63%",177.3,,"$587,400",18.52%
Toronto C10,252.1,"$977,800",21.96%,274.4,"$1,694,100",26.98%,263.4,"$1,301,200",23.60%,251.8,"$656,900 14.40%",242.6,,"$579,400",20.76%
Toronto C11,241.0,"$853,600",26.71%,224.9,"$1,532,000",20.40%,251.7,"$1,114,500",19.46%,160.4,"$255,800 25.90%",255.7,,"$371,200",31.87%
Toronto C12,248.6,"$2,108,300",32.87%,236.7,"$2,536,900",31.14%,308.7,"$1,292,200",35.57%,302.7,"$1,059,400 46.30%",241.6,,"$757,500",26.62%
Toronto C13,259.9,"$941,400",32.00%,314.4,"$1,676,700",39.73%,280.5,"$895,000",35.31%,272.6,"$790,400 36.57%",201.4,,"$405,600",21.11%
Toronto C14,270.8,"$901,300",35.40%,363.0,"$1,963,800",42.46%,284.8,"$1,386,800",28.29%,285.2,"$963,700 19.18%",238.3,,"$600,100",35.63%
Toronto C15,261.3,"$852,600",29.74%,376.9,"$1,769,700",45.69%,316.1,"$1,027,600",36.90%,280.6,"$692,000 31.61%",189.9,,"$441,600",21.81%
Toronto E01,308.7,"$966,200",25.18%,323.2,"$1,138,400",27.04%,329.9,"$1,040,700",28.22%,253.0,"$511,600 16.59%",253.3,,"$600,800",21.14%
Toronto E02,279.1,"$1,049,400",26.06%,241.5,"$1,100,300",24.36%,291.1,"$974,800",27.68%,326.8,"$1,045,100 41.59%",271.2,,"$748,000",20.00%
Toronto E03,275.1,"$846,500",28.13%,291.1,"$981,400",29.26%,268.0,"$877,600",29.03%,-,- -,199.5,,"$292,700",24.77%
Toronto E04,264.3,"$652,800",31.49%,278.2,"$820,200",30.49%,280.2,"$675,200",37.02%,234.7,"$508,700 24.25%",244.6,,"$375,200",31.93%
Toronto E05,261.8,"$687,000",28.59%,312.4,"$1,100,200",34.60%,305.3,"$841,200",35.45%,260.7,"$567,000 21.60%",194.4,,"$381,800",19.34%
Toronto E06,277.9,"$774,400",31.15%,284.8,"$813,400",32.47%,283.0,"$673,200",32.99%,231.8,"$573,200 17.19%",225.2,,"$471,800",25.25%
