Toronto C04,242.3,"$1,495,300",-5.02%,241.7,"$1,702,900",-8.62%,242.4,"$1,134,800",-10.78%,297.4,"$1,093,200 6.98%",235.8,,"$545,400",13.09%
Toronto C06,264.1,"$1,028,500",-6.65%,257.2,"$1,098,600",-17.62%,211.6,"$782,800",-8.32%,252.2,"$676,400 14.90%",273.1,,"$604,000",7.90%
Toronto C07,256.3,"$886,700",-2.84%,292.6,"$1,338,500",-15.46%,211.4,"$756,500",-15.27%,248.6,"$700,700 13.72%",238.1,,"$581,400",11.11%
Toronto C08,262.6,"$686,900",7.14%,266.0,"$1,551,900",-6.07%,261.7,"$1,248,400",-7.46%,269.8,"$704,600 8.31%",262.2,,"$566,800",8.44%
Toronto C09,178.5,"$1,263,500",6.06%,140.2,"$1,761,100",-6.28%,155.8,"$1,267,800",-4.77%,300.3,"$1,644,700 15.50%",198.9,,"$659,000",12.18%
Toronto C10,266.6,"$1,040,800",5.79%,247.0,"$1,525,000",-9.99%,237.7,"$1,174,300",-9.76%,272.2,"$794,500 8.92%",278.2,,"$664,300",14.67%
Toronto C11,260.0,"$920,000",7.88%,212.2,"$1,445,500",-5.65%,237.2,"$1,050,300",-5.72%,210.6,"$364,800 -5.86%",301.4,,"$437,600",17.83%
Toronto C12,218.0,"$1,859,900",-7.98%,199.6,"$2,139,200",-15.71%,255.0,"$1,067,400",-17.37%,206.1,"$824,600 -6.66%",276.1,,"$865,700",14.28%
Toronto C13,241.4,"$874,100",-6.83%,251.2,"$1,339,600",-20.10%,226.0,"$721,100",-19.43%,232.7,"$672,700 -5.83%",233.1,,"$469,400",15.74%
Toronto C14,266.8,"$872,400",-1.95%,294.9,"$1,595,400",-18.76%,235.9,"$1,148,700",-17.14%,308.5,"$830,800 1.98%",255.2,,"$642,700",7.09%
Toronto C15,247.5,"$803,200",-5.21%,301.6,"$1,416,100",-19.98%,248.3,"$807,200",-21.45%,273.3,"$654,100 -2.25%",220.5,,"$512,700",16.05%
Toronto E01,326.5,"$1,019,700",3.29%,320.4,"$1,130,600",-0.96%,328.3,"$1,035,600",-0.48%,373.5,"$682,800 2.61%",309.7,,"$734,600",22.27%
Toronto E02,279.7,"$1,049,900",1.67%,245.0,"$1,116,300",1.45%,295.9,"$990,900",1.65%,297.9,"$894,400 0.30%",254.0,,"$694,400",-0.08%
Toronto E03,266.5,"$819,800",-3.69%,276.8,"$933,200",-4.88%,257.9,"$844,500",-3.77%,-,- -,230.6,,"$336,900",8.26%
Toronto E04,255.1,"$630,100",-2.74%,244.1,"$719,700",-12.26%,255.0,"$614,500",-8.99%,235.4,"$510,300 0.30%",282.1,,"$432,800",18.93%
