Toronto C04,192.5,"$1,192,700",9.00%,200.4,"$1,400,800",9.33%,203.9,"$974,800",11.06%,170.9,"$638,500 5.56%",150.9,"$358,700",,4.28%
Toronto C06,206.1,"$822,100",12.19%,220.3,"$942,900",15.10%,195.7,"$730,900",17.82%,-,- -,189.2,"$418,300",,8.61%
Toronto C07,194.5,"$668,100",11.91%,242.8,"$1,111,500",19.49%,191.4,"$683,900",14.06%,163.6,"$480,300 11.52%",157.2,"$370,400",,3.22%
Toronto C08,185.0,"$476,400",4.82%,159.5,"$495,400",0.82%,194.1,"$809,400",1.57%,189.1,"$573,500 5.47%",186.3,"$411,000",,5.97%
Toronto C09,144.4,"$1,072,300",11.85%,136.0,"$1,708,400",15.84%,150.3,"$1,223,000",10.92%,168.1,"$867,700 -2.32%",150.9,"$499,900",,10.23%
Toronto C10,207.9,"$811,000",8.73%,214.2,"$1,314,500",13.27%,211.0,"$1,042,100",13.56%,245.8,"$563,600 10.13%",202.6,"$485,400",,4.92%
Toronto C11,192.9,"$691,200",13.20%,192.1,"$1,288,200",17.78%,217.6,"$964,400",18.71%,123.4,"$196,800 6.20%",195.1,"$277,600",,9.48%
Toronto C12,182.0,"$1,559,700",10.84%,174.3,"$1,873,200",10.25%,209.6,"$899,600",15.29%,212.0,"$718,000 18.17%",188.7,"$593,500",,7.40%
Toronto C13,193.3,"$713,100",15.96%,213.1,"$1,141,800",16.64%,199.9,"$641,300",18.35%,189.5,"$539,700 14.29%",166.6,"$329,700",,13.26%
Toronto C14,196.6,"$668,000",7.79%,246.2,"$1,335,600",13.25%,214.6,"$1,046,800",11.95%,230.1,"$777,500 5.65%",173.5,"$436,400",,4.83%
Toronto C15,199.6,"$667,300",12.32%,247.0,"$1,157,900",16.24%,221.3,"$720,600",14.19%,206.4,"$508,600 7.72%",153.9,"$359,700",,11.60%
Toronto E01,234.2,"$727,900",9.49%,235.3,"$794,800",11.20%,242.5,"$764,600",6.55%,219.2,"$443,200 6.56%",210.4,"$499,100",,12.63%
Toronto E02,215.2,"$802,300",12.55%,193.4,"$851,700",10.64%,226.4,"$756,900",12.75%,216.6,"$694,000 6.59%",212.1,"$581,200",,10.41%
