Toronto C04,245.7,"$1,516,300",-3.95%,247.0,"$1,740,200",-6.72%,248.1,"$1,161,500",-6.41%,314.5,"$1,156,100 1.39%",233.4,,"$539,800",9.63%
Toronto C06,277.0,"$1,078,700",-5.33%,267.6,"$1,143,000",-17.43%,212.7,"$786,800",-9.83%,249.0,"$667,800 8.31%",289.6,,"$640,500",11.34%
Toronto C07,261.1,"$903,300",-3.48%,300.6,"$1,375,100",-15.66%,216.8,"$775,800",-15.15%,244.9,"$690,300 7.98%",242.1,,"$591,200",9.95%
Toronto C08,263.7,"$689,800",5.95%,282.6,"$1,648,800",2.35%,279.6,"$1,333,800",1.16%,265.5,"$693,400 3.07%",262.3,,"$567,000",6.45%
Toronto C09,181.4,"$1,284,000",6.71%,142.1,"$1,785,000",-2.47%,155.6,"$1,266,200",-2.26%,293.9,"$1,609,700 5.11%",202.7,,"$671,500",11.07%
Toronto C10,268.9,"$1,049,800",3.70%,254.9,"$1,573,700",-8.93%,243.6,"$1,203,400",-9.00%,276.6,"$807,400 8.09%",276.8,,"$661,000",10.41%
Toronto C11,261.7,"$926,100",7.21%,212.5,"$1,447,500",-3.19%,239.2,"$1,059,200",-1.97%,211.3,"$366,000 -4.95%",301.9,,"$438,400",13.50%
Toronto C12,218.4,"$1,863,300",-7.73%,199.5,"$2,138,200",-14.34%,253.2,"$1,059,800",-17.23%,210.4,"$841,800 -5.48%",273.7,,"$858,100",9.22%
Toronto C13,241.8,"$875,500",-8.20%,248.4,"$1,324,700",-21.32%,224.9,"$717,600",-18.87%,239.4,"$692,100 -2.84%",236.9,,"$477,000",10.96%
Toronto C14,266.5,"$871,400",-4.17%,296.2,"$1,602,400",-19.00%,243.7,"$1,186,700",-15.62%,316.2,"$851,500 -4.21%",254.0,,"$639,700",4.10%
Toronto C15,248.1,"$805,200",-7.49%,303.1,"$1,423,200",-20.34%,250.2,"$813,400",-21.47%,285.9,"$684,300 -2.22%",218.9,,"$509,000",9.45%
Toronto E01,333.7,"$1,042,200",4.44%,330.4,"$1,165,900",1.66%,342.7,"$1,081,000",3.35%,370.2,"$676,800 0.19%",302.1,,"$716,600",14.78%
Toronto E02,285.7,"$1,072,400",-0.28%,251.5,"$1,145,900",0.64%,302.5,"$1,013,000",0.10%,301.4,"$904,900 -1.98%",260.0,,"$710,800",-2.48%
